ID	HR	lower	upper	pvalue	symbol	as_id	splice_type	exons	from_exon	to_exon	novel_splice
TMEM19_AT_23411	1.40700825	1.040657956	1.902327468	0.026490724	TMEM19	23411	AT	6	null	null	0
ASRGL1_AT_16338	0.708169729	0.522105043	0.96054304	0.026499403	ASRGL1	16338	AT	5.2	null	null	0
CHEK1_AT_19312	0.713870563	0.530013823	0.961505453	0.026532926	CHEK1	19312	AT	14	null	null	0
MORN1_AT_254	1.39965369	1.039914033	1.883838847	0.026543342	MORN1	254	AT	13	null	null	0
ITGBL1_AT_26207	1.399864457	1.039418425	1.885304753	0.026795349	ITGBL1	26207	AT	12.2	null	null	0
SEC23A_AT_27347	1.399691307	1.039344075	1.884973225	0.026824663	SEC23A	27347	AT	23	null	null	0
EFCAB1_AT_83801	0.715765515	0.532311311	0.962444836	0.02687566	EFCAB1	83801	AT	6.2	null	null	0
HS2ST1_AT_3691	1.399964998	1.03916326	1.886038574	0.026925193	HS2ST1	3691	AT	8	null	null	0
COMT_AT_61100	0.711961367	0.526883952	0.962050534	0.026977245	COMT	61100	AT	8.3	null	null	0
C21orf58_AT_60927	0.71418656	0.529761798	0.962814692	0.027202534	C21orf58	60927	AT	9.3	null	null	0
ATG10_AT_72682	1.397680684	1.038151234	1.881721303	0.027332352	ATG10	72682	AT	11	null	null	0
RABEPK_AT_87552	0.714239857	0.529602366	0.963248291	0.027430495	RABEPK	87552	AT	7.2	null	null	0
LACTB2_AT_84124	1.393745767	1.037453723	1.872398952	0.027519349	LACTB2	84124	AT	8	null	null	0
LACTB2_AT_84123	0.717490968	0.534074215	0.963898415	0.027519349	LACTB2	84123	AT	7.2	null	null	0
NUTM2F_AT_86931	0.717679373	0.534255724	0.964077049	0.02760149	NUTM2F	86931	AT	7	null	null	0
ZNF530_AT_52303	0.717173513	0.533499865	0.964082433	0.027645268	ZNF530	52303	AT	5	null	null	0
SSU72_AT_180	1.396807781	1.037155898	1.881175222	0.027796542	SSU72	180	AT	5	null	null	0
SLC27A5_AT_52474	1.395674958	1.036857975	1.87866481	0.027901058	SLC27A5	52474	AT	10.2	null	null	0
UBFD1_AT_35608	1.403642744	1.037468952	1.899057267	0.027916055	UBFD1	35608	AT	8	null	null	0
KLRC1_AT_20466	0.66691369	0.464754388	0.957008435	0.027917598	KLRC1	20466	AT	8.2	null	null	0
HHLA3_AT_3400	0.716736179	0.532473725	0.964762628	0.028051907	HHLA3	3400	AT	6	null	null	0
PRR13_AT_22029	0.712710127	0.52674998	0.964320349	0.028128971	PRR13	22029	AT	4.6	null	null	0
MAPK14_AT_75945	0.712805914	0.526859518	0.964379028	0.028153146	MAPK14	75945	AT	9.2	null	null	0
SVEP1_AT_87188	0.715737415	0.530966672	0.964806406	0.028154914	SVEP1	87188	AT	14.2	null	null	0
CLIC5_AT_76410	0.714835141	0.529639092	0.964787696	0.028215732	CLIC5	76410	AT	8	null	null	0
ZNFX1_AT_59745	1.393710436	1.036067626	1.874808874	0.028224286	ZNFX1	59745	AT	14	null	null	0
TSG101_AT_14662	0.712894873	0.526731346	0.964854483	0.028403515	TSG101	14662	AT	11	null	null	0
FAM186B_AT_21593	0.716270491	0.531450556	0.965364342	0.028418843	FAM186B	21593	AT	8	null	null	0
GYLTL1B_AT_15530	1.396512883	1.03582901	1.882789742	0.02845985	GYLTL1B	15530	AT	16	null	null	0
SLC35G1_AT_12567	0.71882151	0.534973448	0.965850483	0.028487513	SLC35G1	12567	AT	5.2	null	null	0
MS4A4E_AT_16069	0.695391367	0.502333209	0.962646199	0.028567921	MS4A4E	16069	AT	6.3	null	null	0
GABRB3_AT_29735	1.435025047	1.03807592	1.983763272	0.028804704	GABRB3	29735	AT	15	null	null	0
KANK3_AT_47222	0.718874176	0.534630182	0.966612246	0.028908537	KANK3	47222	AT	12	null	null	0
PCLO_AT_80263	0.717996331	0.533305938	0.966647276	0.02899594	PCLO	80263	AT	20.2	null	null	0
CEP41_AT_81795	0.718157005	0.533491475	0.966743627	0.029037441	CEP41	81795	AT	4	null	null	0
PCYT1A_AT_68231	0.718983733	0.534651648	0.966868071	0.029043508	PCYT1A	68231	AT	12	null	null	0
DST_AT_76557	0.718370313	0.533784454	0.966787067	0.029045342	DST	76557	AT	108	null	null	0
CEP85L_AT_77351	0.718806373	0.534354862	0.966927858	0.029090732	CEP85L	77351	AT	17	null	null	0
CASP10_AT_56801	1.393319408	1.0343099	1.876941304	0.029119032	CASP10	56801	AT	11	null	null	0
DNAJC2_AT_81187	0.716299903	0.530741421	0.966733574	0.029173978	DNAJC2	81187	AT	3.2	null	null	0
CD58_AT_4360	0.71516863	0.528994631	0.966864575	0.029332541	CD58	4360	AT	5.3	null	null	0
PHC3_AT_67600	1.391988414	1.033476442	1.874867841	0.029504654	PHC3	67600	AT	16	null	null	0
CLDND1_AT_65751	0.720021573	0.535657332	0.967840886	0.029513338	CLDND1	65751	AT	8	null	null	0
CACNA1C_AT_19692	0.682779887	0.484186437	0.962828239	0.029557046	CACNA1C	19692	AT	32.2	null	null	0
CACNA1C_AT_19693	1.464600845	1.038606845	2.065320141	0.029557046	CACNA1C	19693	AT	53	null	null	0
ESAM_AT_19234	0.719904869	0.535373498	0.968040111	0.02963538	ESAM	19234	AT	8	null	null	0
TESK2_AT_2681	0.717038104	0.531264101	0.967774109	0.029700429	TESK2	2681	AT	5	null	null	0
TESK2_AT_2682	1.394626024	1.03329898	1.882302978	0.029700429	TESK2	2682	AT	13	null	null	0
SUSD4_AT_9910	0.720067755	0.535404467	0.968422201	0.029840774	SUSD4	9910	AT	8	null	null	0
ACOT11_AT_3145	0.717217496	0.531301473	0.968190308	0.029921667	ACOT11	3145	AT	18	null	null	0
RDX_AT_18630	0.719884352	0.534981095	0.968694941	0.030010269	RDX	18630	AT	15.3	null	null	0
PSMA7_AT_60044	0.716097815	0.529625341	0.968224218	0.030023517	PSMA7	60044	AT	4.2	null	null	0
FARP2_AT_58380	1.387295558	1.032114621	1.864704683	0.030048748	FARP2	58380	AT	18.2	null	null	0
FAM102B_AT_3940	0.719769186	0.53476606	0.968774423	0.030064279	FAM102B	3940	AT	12	null	null	0
ACSL6_AT_73246	0.720512143	0.535780316	0.968937703	0.030102638	ACSL6	73246	AT	27	null	null	0
CTPS1_AT_2029	1.394803245	1.032546332	1.884153797	0.03010513	CTPS1	2029	AT	20	null	null	0
GNAS_AT_59999	1.397013359	1.032546068	1.890130025	0.03018842	GNAS	59999	AT	17	null	null	0
FBLIM1_AT_773	0.71797378	0.532088366	0.968798382	0.030210541	FBLIM1	773	AT	9.2	null	null	0
CPAMD8_AT_48219	1.389335026	1.031704297	1.87093513	0.030348295	CPAMD8	48219	AT	19.2	null	null	0
LYRM2_AT_77010	1.390859586	1.031769193	1.874925517	0.030371157	LYRM2	77010	AT	3	null	null	0
CLNK_AT_68789	0.719071535	0.533456267	0.969271342	0.030400154	CLNK	68789	AT	24	null	null	0
POLA2_AT_16807	0.7161433	0.529307008	0.968929596	0.030418552	POLA2	16807	AT	17.2	null	null	0
DST_AT_76558	1.388237383	1.031210125	1.868875203	0.030574162	DST	76558	AT	37.2	null	null	0
ORAOV1_AT_17366	0.72024471	0.534823723	0.969950322	0.030705672	ORAOV1	17366	AT	4.2	null	null	0
KIAA1328_AT_45281	0.720813542	0.535558844	0.970149532	0.030779918	KIAA1328	45281	AT	19	null	null	0
JMJD6_AT_43616	0.721033967	0.535868868	0.970181351	0.03078245	JMJD6	43616	AT	8	null	null	0
ADAM9_AT_83482	0.722269912	0.537552422	0.970461307	0.030856137	ADAM9	83482	AT	4.3	null	null	0
MORN2_AT_53295	1.3874875	1.03052405	1.868099597	0.030920027	MORN2	53295	AT	5	null	null	0
ADAM19_AT_74385	0.72133836	0.536165952	0.970462649	0.030924142	ADAM19	74385	AT	23.2	null	null	0
MAPK1_AT_61257	0.720558391	0.535022978	0.970433823	0.030963384	MAPK1	61257	AT	8.2	null	null	0
CLNK_AT_68788	1.38884292	1.030338358	1.872088564	0.031071958	CLNK	68788	AT	15	null	null	0
C12orf66_AT_22857	0.720683819	0.535096896	0.9706376	0.031072966	C12orf66	22857	AT	4	null	null	0
C11orf31_AT_15925	0.719118071	0.532871883	0.97045991	0.031081279	C11orf31	15925	AT	3.2	null	null	0
SH3RF2_AT_73901	1.386507857	1.029946326	1.866508952	0.031200961	SH3RF2	73901	AT	11	null	null	0
ORAOV1_AT_17369	1.387017782	1.029941581	1.867890726	0.031222406	ORAOV1	17369	AT	5.5	null	null	0
CASP8_AT_56815	0.72114458	0.535376167	0.971372164	0.031469725	CASP8	56815	AT	12	null	null	0
GOLGA8M_AT_29753	1.382824802	1.029084975	1.858159899	0.031543301	GOLGA8M	29753	AT	18	null	null	0
ZNF365_AT_11879	1.386193374	1.02916891	1.867071627	0.031619682	ZNF365	11879	AT	5	null	null	0
ESAM_AT_19235	1.384146558	1.029020856	1.8618298	0.031627592	ESAM	19235	AT	7	null	null	0
PLEKHJ1_AT_46585	1.383186814	1.028618089	1.859976783	0.031818119	PLEKHJ1	46585	AT	6	null	null	0
CLEC7A_AT_20310	0.722352605	0.536753656	0.972128051	0.031831127	CLEC7A	20310	AT	3	null	null	0
BCAP29_AT_81360	1.382565543	1.028553138	1.858423653	0.031832037	BCAP29	81360	AT	13	null	null	0
CD276_AT_31610	0.720530976	0.534111313	0.972016271	0.031890863	CD276	31610	AT	10.2	null	null	0
GYLTL1B_AT_15531	0.721646113	0.535692268	0.972149764	0.031892824	GYLTL1B	15531	AT	13	null	null	0
BCCIP_AT_13432	0.724070366	0.539050812	0.972594573	0.03198993	BCCIP	13432	AT	9	null	null	0
WDR20_AT_29338	0.720124979	0.533439792	0.972143422	0.031993521	WDR20	29338	AT	8	null	null	0
LYRM2_AT_77011	0.721267442	0.535023216	0.972344203	0.032033831	LYRM2	77011	AT	4.2	null	null	0
SLC12A9_AT_80999	0.722904037	0.537252727	0.972708411	0.032138137	SLC12A9	80999	AT	14	null	null	0
BLZF1_AT_8915	0.721155308	0.534546434	0.972908892	0.032376137	BLZF1	8915	AT	3.2	null	null	0
C2orf68_AT_54309	0.717991372	0.529943052	0.972767937	0.032504273	C2orf68	54309	AT	1.5	null	null	0
FKBP11_AT_21495	1.38249838	1.027307123	1.860496953	0.032534451	FKBP11	21495	AT	8	null	null	0
C12orf66_AT_22858	1.383443542	1.027166858	1.863296131	0.032647357	C12orf66	22858	AT	3.2	null	null	0
BCCIP_AT_13431	1.382719563	1.027016716	1.86161857	0.032707637	BCCIP	13431	AT	7	null	null	0
PNKD_AT_57463	1.379786027	1.026752897	1.854204147	0.032756119	PNKD	57463	AT	13	null	null	0
CRISPLD2_AT_37867	0.687616883	0.487564215	0.969753242	0.032756614	CRISPLD2	37867	AT	3.2	null	null	0
MSH2_AT_53498	0.72348363	0.537451183	0.973909035	0.032819149	MSH2	53498	AT	17	null	null	0
PLEKHJ1_AT_46586	0.724253487	0.538523274	0.974039822	0.032847098	PLEKHJ1	46586	AT	5.3	null	null	0
SYTL4_AT_89602	0.723877427	0.53765472	0.974600445	0.033211691	SYTL4	89602	AT	13.8	null	null	0
NUP43_AT_78096	1.384008511	1.026145787	1.866673901	0.033250078	NUP43	78096	AT	8.3	null	null	0
PAFAH1B2_AT_18881	1.386069413	1.025928425	1.872633967	0.033443748	PAFAH1B2	18881	AT	6	null	null	0
RUVBL1_AT_66640	0.721532604	0.534045036	0.974841565	0.0335086	RUVBL1	66640	AT	13	null	null	0
CEP85L_AT_77352	1.379680371	1.025369777	1.856420941	0.033552574	CEP85L	77352	AT	10.2	null	null	0
PARD3_AT_11207	1.380468652	1.025366086	1.858549571	0.033581223	PARD3	11207	AT	23	null	null	0
ZNF512_AT_53021	1.379908685	1.025273704	1.857209416	0.033616201	ZNF512	53021	AT	21	null	null	0
MRPL23_AT_13894	1.383762285	1.025494301	1.867195223	0.033616805	MRPL23	13894	AT	5.3	null	null	0
THADA_AT_53380	0.721362029	0.533550992	0.975282935	0.033786137	THADA	53380	AT	41	null	null	0
CEP57L1_AT_77160	1.383108367	1.02507559	1.866192867	0.033837594	CEP57L1	77160	AT	15	null	null	0
CASZ1_AT_621	1.378125756	1.02478472	1.853297147	0.033842533	CASZ1	621	AT	16.2	null	null	0
INPP4A_AT_54628	1.385852283	1.025187226	1.87340078	0.03386269	INPP4A	54628	AT	28	null	null	0
VCAN_AT_72701	1.376544545	1.024558717	1.849454649	0.033922831	VCAN	72701	AT	6.2	null	null	0
SCARB1_AT_25155	1.38585998	1.024966828	1.87382443	0.033990215	SCARB1	25155	AT	15	null	null	0
ZNF680_AT_79826	0.725639837	0.539392049	0.976197506	0.034077828	ZNF680	79826	AT	5	null	null	0
WDFY4_AT_11492	0.68778778	0.486499107	0.972359503	0.034121794	WDFY4	11492	AT	11.2	null	null	0
ATP5S_AT_27466	1.377883777	1.024236852	1.853637368	0.034157031	ATP5S	27466	AT	7.2	null	null	0
TVP23B_AT_39653	0.725419087	0.53897361	0.976361071	0.034192733	TVP23B	39653	AT	8.2	null	null	0
PSMA7_AT_60043	1.384954168	1.024376027	1.872455033	0.034303862	PSMA7	60043	AT	8	null	null	0
SHFM1_AT_80554	0.727089287	0.541249526	0.976737726	0.034323227	SHFM1	80554	AT	6	null	null	0
DNAJC2_AT_81185	1.381989282	1.024038524	1.865061062	0.034406597	DNAJC2	81185	AT	18	null	null	0
NDUFB8_AT_12829	0.720668075	0.531995697	0.976253147	0.034417491	NDUFB8	12829	AT	14	null	null	0
CDH26_AT_60034	0.725619435	0.538617624	0.977546112	0.034917151	CDH26	60034	AT	21	null	null	0
KRAS_AT_20819	0.727877966	0.541724129	0.97800025	0.035067984	KRAS	20819	AT	3	null	null	0
NUP160_AT_15806	1.376972133	1.022598516	1.854151189	0.03510298	NUP160	15806	AT	34.2	null	null	0
EPPIN_AT_59588	0.706803058	0.511807457	0.976090825	0.035126531	EPPIN	59588	AT	6	null	null	0
DPCD_AT_12879	1.38328519	1.02265315	1.871091793	0.035264162	DPCD	12879	AT	10	null	null	0
BTF3L4_AT_2993	1.378853457	1.022254906	1.859846153	0.035367084	BTF3L4	2993	AT	7	null	null	0
JMJD6_AT_43615	1.375233374	1.022065251	1.850436488	0.035370437	JMJD6	43615	AT	7.2	null	null	0
CD300LG_AT_41725	0.677489683	0.471380001	0.973720287	0.035390464	CD300LG	41725	AT	8	null	null	0
YIF1B_AT_49607	1.379191997	1.021898245	1.861408973	0.035591539	YIF1B	49607	AT	10	null	null	0
SGOL1_AT_63698	1.373858321	1.021590396	1.847596349	0.035616564	SGOL1	63698	AT	9	null	null	0
SUMF1_AT_62984	0.727171975	0.540184864	0.978885409	0.035669382	SUMF1	62984	AT	14	null	null	0
TMEM19_AT_23410	0.724472007	0.536213466	0.978826014	0.035785134	TMEM19	23410	AT	5.2	null	null	0
CUBN_AT_10882	1.507482721	1.027553455	2.211567821	0.035820084	CUBN	10882	AT	67	null	null	0
C9orf85_AT_86576	1.372593379	1.021008258	1.845247156	0.035934273	C9orf85	86576	AT	6	null	null	0
FBLIM1_AT_772	1.378060997	1.02121762	1.859595912	0.035968905	FBLIM1	772	AT	11	null	null	0
ZNF655_AT_80663	0.726760849	0.539329388	0.979329782	0.035974709	ZNF655	80663	AT	10	null	null	0
ZNF655_AT_80662	1.375841474	1.021012418	1.853983094	0.036028308	ZNF655	80662	AT	7	null	null	0
HHLA3_AT_3401	1.375069956	1.020796359	1.852296363	0.036137607	HHLA3	3401	AT	5	null	null	0
ZFP64_AT_59812	1.376577387	1.020836823	1.856286194	0.036157014	ZFP64	59812	AT	11	null	null	0
TMEM213_AT_81931	0.727618254	0.540342576	0.979801236	0.036227478	TMEM213	81931	AT	3	null	null	0
TMEM213_AT_81932	1.374220953	1.020521296	1.850508398	0.036281446	TMEM213	81932	AT	4	null	null	0
KIAA1328_AT_45287	0.729429366	0.542814048	0.980201602	0.036384862	KIAA1328	45287	AT	6.2	null	null	0
FARP2_AT_58381	0.72971037	0.543075165	0.980485315	0.036552903	FARP2	58381	AT	28	null	null	0
C11orf31_AT_15924	1.376642436	1.020067647	1.857861489	0.036629666	C11orf31	15924	AT	4	null	null	0
SYTL4_AT_89603	1.373057792	1.019825859	1.848636885	0.036677042	SYTL4	89603	AT	17	null	null	0
DIDO1_AT_60091	0.729749593	0.542984331	0.980754764	0.036725417	DIDO1	60091	AT	7.3	null	null	0
FAM102B_AT_3941	1.372358186	1.019561938	1.84723156	0.03682102	FAM102B	3941	AT	11	null	null	0
TIMM21_AT_45802	0.727804319	0.539956809	0.981002773	0.03698927	TIMM21	45802	AT	4	null	null	0
LAMA3_AT_44846	0.729556637	0.542383108	0.981322755	0.037104779	LAMA3	44846	AT	13	null	null	0
ATP5S_AT_27468	0.657857003	0.443715955	0.975344319	0.037140722	ATP5S	27468	AT	9	null	null	0
CAPN13_AT_53125	0.728860859	0.541185117	0.981620033	0.037334338	CAPN13	53125	AT	25	null	null	0
WDR78_AT_3327	1.370945861	1.018669621	1.845046238	0.037339614	WDR78	3327	AT	11.2	null	null	0
IDE_AT_12531	0.729741088	0.542427813	0.98173811	0.037366071	IDE	12531	AT	24.2	null	null	0
NEK4_AT_65258	1.381739291	1.01861804	1.874307537	0.037659115	NEK4	65258	AT	16	null	null	0
NEK4_AT_65259	0.723725529	0.533530373	0.981722256	0.037659115	NEK4	65259	AT	15.2	null	null	0
C9orf85_AT_86575	0.730941481	0.543906185	0.982293385	0.037669201	C9orf85	86575	AT	7.2	null	null	0
DERA_AT_20594	1.376551922	1.018300463	1.860840943	0.037720842	DERA	20594	AT	10	null	null	0
RSPO3_AT_77445	1.367961156	1.017673124	1.838820031	0.037890075	RSPO3	77445	AT	6	null	null	0
ZNFX1_AT_59744	0.730759727	0.543435041	0.982656136	0.037917479	ZNFX1	59744	AT	16	null	null	0
UGGT2_AT_26130	0.728205564	0.539745631	0.982468986	0.037920575	UGGT2	26130	AT	8	null	null	0
RET_AT_11315	1.368772235	1.017492867	1.841327336	0.038026414	RET	11315	AT	20	null	null	0
ZNF680_AT_79827	1.368188362	1.016955986	1.840728036	0.038354684	ZNF680	79827	AT	4	null	null	0
HVCN1_AT_24492	1.367727417	1.016811984	1.839748466	0.038435395	HVCN1	24492	AT	11	null	null	0
RAD51C_AT_42711	1.367855455	1.01681657	1.840084635	0.038435704	RAD51C	42711	AT	10	null	null	0
FAM47E_AT_69601	1.368354019	1.016809807	1.841438497	0.03845271	FAM47E	69601	AT	11	null	null	0
NME9_AT_66979	0.730776091	0.542998764	0.983489705	0.038468431	NME9	66979	AT	14	null	null	0
COQ2_AT_69776	1.369575126	1.016800563	1.844743301	0.038489502	COQ2	69776	AT	8	null	null	0
TRNT1_AT_62977	1.366518368	1.016573771	1.836927631	0.038558203	TRNT1	62977	AT	10.2	null	null	0
KIAA2013_AT_693	0.724468452	0.533803599	0.983235292	0.038596488	KIAA2013	693	AT	2.2	null	null	0
CD276_AT_31611	1.371255261	1.016495818	1.849826588	0.038726421	CD276	31611	AT	11	null	null	0
NAAA_AT_69565	0.731516682	0.543846841	0.983947347	0.038738347	NAAA	69565	AT	13	null	null	0
C19orf82_AT_47375	1.370983397	1.016463216	1.849152478	0.038740612	C19orf82	47375	AT	5	null	null	0
TPGS2_AT_45266	0.729713246	0.54114106	0.983997447	0.038854912	TPGS2	45266	AT	9.2	null	null	0
MVB12A_AT_48301	1.369260452	1.016027246	1.845299122	0.038978817	MVB12A	48301	AT	9.3	null	null	0
CMPK2_AT_52592	1.371116021	1.016035394	1.85028903	0.03901831	CMPK2	52592	AT	5	null	null	0
C3orf67_AT_65476	1.368025616	1.015678191	1.842605367	0.039174902	C3orf67	65476	AT	20	null	null	0
CCDC144A_AT_39439	0.730547981	0.54196554	0.984749606	0.039318414	CCDC144A	39439	AT	19.2	null	null	0
BCAP29_AT_81359	1.368559481	1.015425859	1.844502024	0.03935132	BCAP29	81359	AT	12	null	null	0
EHHADH_AT_67979	0.728438843	0.538882238	0.984673664	0.039360456	EHHADH	67979	AT	2.2	null	null	0
GRIPAP1_AT_89051	0.725490309	0.53457584	0.984586561	0.039430918	GRIPAP1	89051	AT	22.2	null	null	0
C1orf145_AT_10195	0.732586562	0.54480529	0.985091518	0.039458582	C1orf145	10195	AT	5	null	null	0
GCLC_AT_76501	1.375163117	1.015300925	1.862574484	0.039584039	GCLC	76501	AT	16	null	null	0
TMPO_AT_23844	0.732908013	0.545166999	0.985302038	0.039586995	TMPO	23844	AT	10	null	null	0
NTRK2_AT_86723	0.729450102	0.540066273	0.985244734	0.039697001	NTRK2	86723	AT	24	null	null	0
TNFRSF1A_AT_19829	0.730111354	0.54101874	0.985294131	0.039701912	TNFRSF1A	19829	AT	6	null	null	0
DCTN6_AT_83278	1.366824165	1.01470871	1.841127685	0.039779095	DCTN6	83278	AT	8	null	null	0
ATPAF2_AT_39531	0.732823155	0.5448706	0.985609751	0.039799297	ATPAF2	39531	AT	9	null	null	0
NTF4_AT_50881	0.733414804	0.545611504	0.985861313	0.039945327	NTF4	50881	AT	3.2	null	null	0
TRIM14_AT_87030	1.364852501	1.014363194	1.836445132	0.039961809	TRIM14	87030	AT	7.3	null	null	0
RAPGEF6_AT_73228	0.73110635	0.542180504	0.985864469	0.040043789	RAPGEF6	73228	AT	28	null	null	0
SERF1B_AT_72404	0.731664531	0.542954656	0.985962604	0.040087074	SERF1B	72404	AT	4	null	null	0
ATAD1_AT_12461	0.732338009	0.543825549	0.986196694	0.040218257	ATAD1	12461	AT	9	null	null	0
CTPS1_AT_2028	0.730514386	0.541135028	0.986170254	0.040274448	CTPS1	2028	AT	9.2	null	null	0
DPM2_AT_87688	0.731881002	0.543070678	0.986335337	0.040331048	DPM2	87688	AT	3.2	null	null	0
QKI_AT_78404	0.732812693	0.54437084	0.986486424	0.040396397	QKI	78404	AT	8.7	null	null	0
UBE3D_AT_76842	0.729394826	0.539389753	0.986330959	0.040427581	UBE3D	76842	AT	7.2	null	null	0
SPAG16_AT_57332	1.389680743	1.014267122	1.904047294	0.040546863	SPAG16	57332	AT	6	null	null	0
ZNF66_AT_48729	0.733066758	0.544606889	0.986742699	0.04056141	ZNF66	48729	AT	6.2	null	null	0
WDR20_AT_29341	0.732609056	0.54392853	0.986739985	0.040577649	WDR20	29341	AT	9	null	null	0
SERPINB8_AT_45736	0.733837824	0.545617016	0.986988924	0.040699957	SERPINB8	45736	AT	7	null	null	0
ZFP30_AT_49559	0.732746941	0.543926349	0.987115408	0.040829109	ZFP30	49559	AT	8	null	null	0
EPPIN_AT_59589	1.397717851	1.013922929	1.926788648	0.040915559	EPPIN	59589	AT	4	null	null	0
NLRP1_AT_38719	0.733886747	0.545496691	0.987338267	0.040938552	NLRP1	38719	AT	17	null	null	0
CDCA3_AT_19984	0.731281579	0.541690397	0.987229515	0.040962981	CDCA3	19984	AT	6	null	null	0
RABEPK_AT_87551	1.36593301	1.01277803	1.842232882	0.041037095	RABEPK	87551	AT	10	null	null	0
TMX3_AT_45753	0.731510613	0.541959147	0.987358143	0.041042115	TMX3	45753	AT	12	null	null	0
HP_AT_37527	1.366349491	1.012740704	1.843424405	0.041070369	HP	37527	AT	8.2	null	null	0
ERMP1_AT_85801	0.731857501	0.542411475	0.987470631	0.041106033	ERMP1	85801	AT	17	null	null	0
IRF8_AT_37916	0.731773294	0.542288875	0.987466602	0.041106416	IRF8	37916	AT	3.2	null	null	0
C21orf58_AT_60926	1.365100387	1.012576945	1.840353047	0.041154832	C21orf58	60926	AT	10	null	null	0
CDK2AP2_AT_17242	1.369846987	1.012650213	1.853039426	0.0411998	CDK2AP2	17242	AT	4	null	null	0
FLAD1_AT_7864	0.7322697	0.542909064	0.987677218	0.041232324	FLAD1	7864	AT	4.4	null	null	0
NDUFA7_AT_47216	1.363531913	1.012299826	1.836629058	0.041309829	NDUFA7	47216	AT	7	null	null	0
CD69_AT_20270	0.732224349	0.542676185	0.987978675	0.04144104	CD69	20270	AT	4.2	null	null	0
KIAA2013_AT_694	1.375280607	1.012368645	1.868288549	0.041489287	KIAA2013	694	AT	3	null	null	0
DIP2A_AT_60939	0.733708798	0.544780899	0.988156157	0.041510138	DIP2A	60939	AT	30	null	null	0
ACOT11_AT_3146	1.366321626	1.012050036	1.844607201	0.041531804	ACOT11	3146	AT	16	null	null	0
DERA_AT_20595	0.731463269	0.541466974	0.988127696	0.041570544	DERA	20595	AT	8.2	null	null	0
ZNF85_AT_48734	0.734099108	0.545264134	0.988331097	0.04161749	ZNF85	48734	AT	6	null	null	0
PSMG4_AT_75173	0.73348457	0.54428192	0.988457627	0.041726907	PSMG4	75173	AT	8	null	null	0
GSTM2_AT_4061	0.735225568	0.546739368	0.988691629	0.041829063	GSTM2	4061	AT	9	null	null	0
TPM3_AT_7791	0.7335507	0.544166557	0.988845459	0.041993771	TPM3	7791	AT	13	null	null	0
MRPS24_AT_79350	1.365721224	1.011068008	1.844776462	0.042182531	MRPS24	79350	AT	3	null	null	0
TMPRSS13_AT_18946	0.734816153	0.545782902	0.989321537	0.042283686	TMPRSS13	18946	AT	7.2	null	null	0
CACNA1D_AT_65314	1.362250782	1.010672848	1.836130451	0.042390511	CACNA1D	65314	AT	53	null	null	0
RALGPS1_AT_87611	1.35849626	1.010455475	1.826416041	0.042474508	RALGPS1	87611	AT	14	null	null	0
SERF1A_AT_72417	0.735272117	0.546232717	0.989733989	0.04255853	SERF1A	72417	AT	4	null	null	0
SEC22C_AT_64289	1.358046824	1.010043505	1.825952217	0.042752159	SEC22C	64289	AT	11	null	null	0
CUBN_AT_10881	0.672933711	0.458701491	0.987221075	0.042791658	CUBN	10881	AT	5.2	null	null	0
MPZL2_AT_18984	0.735758488	0.546747824	0.99011012	0.042808545	MPZL2	18984	AT	5.2	null	null	0
ZNF568_AT_49431	1.358280298	1.009956188	1.826738021	0.042816696	ZNF568	49431	AT	10	null	null	0
GALK1_AT_43493	1.356737963	1.009881154	1.822727252	0.04284312	GALK1	43493	AT	8	null	null	0
