Land.Use.and.Land.Cover.Change	Anthropogenic.biomes.of.the.world	Clinical.Antibiotic.Usage	Pesticides	Energy.Extraction.and.Production	Agricultural.Crops	Fungicides	Mining.and.sewage.treatment	Trends.in.Global.Freshwater.Availability	GDP	Veterinary.Antibiotics	PM2.5	Non-Conventional.Energy.Resources	LH.ARG
 1.12870166959337e-03	 1.56314085609707e-02	 9.59983889594536e-03	 1.66498280135789e-02	 2.98953039240440e-03	-2.45992810320696e-02	-5.31183634050493e-02	-2.30763316204734e-02	-4.01157725790053e-02	-1.99327941892647e-02	-3.62445109908944e-03	 1.73403301484513e-02	-2.73802811273256e-02	0.000000000e+00
 1.29807785558710e-03	 1.56939464571741e-02	 9.44166535870151e-03	 1.67987627864697e-02	 2.95700460012458e-03	-2.44304170707038e-02	-5.31369261003731e-02	-2.27144550080590e-02	-4.04611631833803e-02	-1.93158065535581e-02	 3.90723115883826e-04	 1.08476289099298e-02	-2.83665401803200e-02	1.016260160e+05
 1.18826831633756e-03	 1.56534020469464e-02	 9.54421202513110e-03	 1.67022057723096e-02	 2.97809163926777e-03	-2.45398945257819e-02	-5.31248915808285e-02	-2.29490659354528e-02	-4.02372404228988e-02	-1.97158104124365e-02	-2.21238444593822e-03	 1.50569605069547e-02	-2.77271312129105e-02	3.574009510e+04
-2.33183812901990e-02	 4.03935109509469e-02	-7.86672358081822e-03	 5.84278034816445e-02	-9.05978039498632e-02	-3.42195477932833e-02	 3.16415954329654e-02	-2.22952386916926e-03	-4.39184845219911e-02	-8.14606562987576e-02	 4.31455832738363e-02	-1.51880360716032e-03	-1.70056078004641e-01	1.395030391e+04
-2.32779466946978e-02	 4.04084404082472e-02	-7.90448380643630e-03	 5.84633581687605e-02	-9.06055687206099e-02	-3.41792354794093e-02	 3.16371640244269e-02	-2.14313430762326e-03	-4.40009384354259e-02	-8.13133649582856e-02	 4.41041120321554e-02	-3.06878388773904e-03	-1.70291524243044e-01	3.821113388e+04
 1.66526548577113e-02	 7.75611401410972e-03	-4.96573744680918e-03	 1.15438317626112e-02	 8.29561570605273e-03	-1.64052786423541e-02	-1.35098996073104e-02	-1.45594737758355e-02	-2.81985115461145e-02	 7.95351544604771e-03	-2.90408077013073e-02	-2.72975324850798e-03	-8.34195356776419e-03	8.313243000e+04
-1.42144827028115e-02	-8.62289254143010e-03	 3.57335002023739e-02	-7.83541104981910e-02	 1.29702530634415e-02	-2.95175898706426e-02	 9.04878506117605e-02	 2.48980158166554e-02	-7.20209236108720e-02	 7.89027496163070e-03	 6.57065430915278e-02	 5.38314155670588e-02	 2.66882099875237e-02	3.188893920e+05
-1.46715130021827e-02	-8.79163948337008e-03	 3.61603022268441e-02	-7.87559834264408e-02	 1.30580178958808e-02	-2.99732380266289e-02	 9.05379386105616e-02	 2.39215587336428e-02	-7.10889509702589e-02	 6.22544798373532e-03	 5.48723383730144e-02	 7.13507685585096e-02	 2.93494475611716e-02	4.467039100e+04
-1.47334034317997e-02	-8.81449096771932e-03	 3.62180991840529e-02	-7.88104045189045e-02	 1.30699028916730e-02	-3.00349412882441e-02	 9.05447214601204e-02	 2.37893282262708e-02	-7.09627444863602e-02	 5.99999934927569e-03	 5.34051849140211e-02	 7.37232158223875e-02	 2.97098287809124e-02	7.536022000e+03
 1.55966554518277e-02	 1.81787906669129e-02	 1.30319846252546e-02	 1.22862490116797e-02	 1.03663593419492e-02	-1.56020463713699e-02	-3.43309592687808e-02	 1.26288409593437e-02	 1.23179413721789e-02	-2.96808545504353e-02	-3.47136484066026e-03	 1.70332905410132e-02	 2.30371896226091e-02	5.710087983e+04
 1.56442880562017e-02	 1.81963778079314e-02	 1.29875024716521e-02	 1.23281330054243e-02	 1.03572123170204e-02	-1.55545578167211e-02	-3.43361795393713e-02	 1.27306092534532e-02	 1.22208093348964e-02	-2.95073429804180e-02	-2.34220253397197e-03	 1.52073888205381e-02	 2.27598301638045e-02	8.568052806e+04
 1.55970759320182e-02	 1.81789459186466e-02	 1.30315919558915e-02	 1.22866187456025e-02	 1.03662785959384e-02	-1.56016271627885e-02	-3.43310053510894e-02	 1.26297393261716e-02	 1.23170839322367e-02	-2.96793228647553e-02	-3.46139708038176e-03	 1.70171722641862e-02	 2.30347412123319e-02	5.735316870e+04
 1.20456859150969e-02	 3.42864675861185e-02	 2.00741840099050e-02	 2.44882901694385e-02	-1.82275908451309e-02	-1.92273794505000e-02	-9.09588550992776e-03	 1.79040448898194e-02	-1.07376429938492e-02	 8.69053275102944e-03	-6.57718598035221e-03	 1.42152181910994e-02	 1.58336444083710e-02	8.241408999e+04
 1.19814125693009e-02	 3.42627362699098e-02	 2.01342062756999e-02	 2.44317737465252e-02	-1.82152482511457e-02	-1.92914584219190e-02	-9.08884150590526e-03	 1.77667232202544e-02	-1.06065772857660e-02	 8.45640385369373e-03	-8.10082803921740e-03	 1.66790098357475e-02	 1.62079010890588e-02	4.384996700e+04
 1.19083295098763e-02	 3.42357521885426e-02	 2.02024555750567e-02	 2.43675108231768e-02	-1.82012139027154e-02	-1.93643204647779e-02	-9.08083200588333e-03	 1.76105793691322e-02	-1.04575468780016e-02	 8.19018376035519e-03	-9.83331017081869e-03	 1.94805044358116e-02	 1.66334557711124e-02	0.000000000e+00
 1.20403320949835e-02	 3.42844908227112e-02	 2.00791837249484e-02	 2.44835824829475e-02	-1.82265627357784e-02	-1.92327170796802e-02	-9.09529876078705e-03	 1.78926063143504e-02	-1.07267255254113e-02	 8.67103035879860e-03	-6.70410181769452e-03	 1.44204463008107e-02	 1.58648191188183e-02	7.920178830e+04
-2.56563564990328e-02	 1.09451372373736e-02	-2.96568811355076e-02	-5.28486204604145e-02	-2.43333064961710e-03	 3.95419309782775e-02	-5.23323991973971e-03	 5.54723609202487e-02	-7.89067387962045e-02	 3.09158544610926e-02	 5.46226650274788e-02	 4.53431131070527e-02	 1.25535266678319e-01	4.399366584e+04
-2.56550660610481e-02	 1.09456136991399e-02	-2.96580862231026e-02	-5.28474857608282e-02	-2.43357845610532e-03	 3.95432175137412e-02	-5.23338134462188e-03	 5.54751179744573e-02	-7.89093702473310e-02	 3.09205551471810e-02	 5.46532557111205e-02	 4.52936467180659e-02	 1.25527752598715e-01	4.476793095e+04
-2.56747450069363e-02	 1.09383477433733e-02	-2.96397088552211e-02	-5.28647897243068e-02	-2.42979945197620e-03	 3.95235980805920e-02	-5.23122464074600e-03	 5.54330733963951e-02	-7.88692410935548e-02	 3.08488705344623e-02	 5.41867533179747e-02	 4.60480002040133e-02	 1.25642340953752e-01	3.296052805e+04
 3.84001388986852e-02	-9.87993289447613e-03	-2.39487680306691e-02	-1.23657653083153e-02	 4.46720186445659e-03	 1.39015326976790e-02	 7.30065474754315e-04	 2.72566596515183e-03	 3.86043162177716e-03	-2.17234695749966e-03	-2.28378828788128e-03	 2.22529467521532e-03	-5.01279910738147e-03	5.635911162e+04
 3.82101791320387e-02	-1.00611697786599e-02	-2.38685946259779e-02	-1.23698138569307e-02	 4.19652577469793e-03	 1.41580791107061e-02	 2.34817056669623e-04	 2.04256097082713e-03	 5.42163993549940e-03	-4.11970160762374e-03	-4.58178843284777e-03	 5.97780487741224e-03	-3.43820213435251e-03	0.000000000e+00
 3.82771555547547e-02	-1.00364404192915e-02	-2.39311411854649e-02	-1.23109205818949e-02	 4.18366410113901e-03	 1.42248529844451e-02	 2.27476810332967e-04	 2.18565783430840e-03	 5.28506213393273e-03	-3.87572619598477e-03	-2.99406815255668e-03	 3.41039612293550e-03	-3.82819853705413e-03	4.018597400e+04
 3.82766620728995e-02	-1.00366226250535e-02	-2.39306803428137e-02	-1.23113545071695e-02	 4.18375886586771e-03	 1.42243609949695e-02	 2.27530893221143e-04	 2.18460349753138e-03	 5.28606843830315e-03	-3.87752380526089e-03	-3.00576646545041e-03	 3.42931277425552e-03	-3.82532504604765e-03	3.988988400e+04
 3.82225017717948e-02	-1.00566199538926e-02	-2.38801022384972e-02	-1.23589783930033e-02	 4.19415942302519e-03	 1.41703644845412e-02	 2.33466563351827e-04	 2.06888861012776e-03	 5.39651170411374e-03	-4.07481385481361e-03	-4.28967212901793e-03	 5.50544084384292e-03	-3.50995552131764e-03	7.393606000e+03
-1.22319555799050e-02	-3.29690703432788e-02	 4.27858940058442e-02	-3.03443572002084e-03	-2.11496495889860e-03	 4.56290761882932e-03	 4.63478064662266e-04	 2.34340237517658e-02	 4.22362067612995e-03	-1.01307610642939e-02	-1.38286858406346e-02	 1.15271058613603e-03	 7.74101969685584e-03	2.477209226e+04
-2.16944471735944e-02	-7.30131225587410e-03	 1.29695984443772e-03	 3.28729723202189e-03	 1.69341833542825e-02	-4.29849111353466e-03	-7.41439091648061e-03	 2.74450712323433e-02	 1.39558499880051e-02	 1.27365967366538e-02	 4.49665470177359e-03	-1.03894953441604e-02	-1.51140364865854e-02	2.156508400e+04
-2.67938958021296e-02	-2.40144761179236e-02	 1.05875356556470e-02	 4.11724683385129e-03	 6.52606419917219e-03	 8.97157717382753e-03	-1.00399564749761e-02	 3.30124810782774e-02	 8.12952313319659e-03	 2.76632720311168e-02	 1.27060365805851e-01	-2.15327232226601e-01	-4.31180566251326e-02	3.252032560e+06
 3.16367278491468e-02	-2.82888542416406e-03	-1.54501958524129e-02	-5.63101007099223e-03	 6.17213579122999e-03	 8.51554074017915e-03	-5.24759808165868e-03	 5.90532668319205e-03	 4.03215058664157e-03	-8.89160694926321e-03	-3.56958226476195e-03	-2.27800767841926e-03	 4.74361362682756e-03	1.491004660e+05
 1.71209432765617e-02	 2.89528871624815e-02	 2.33538880821271e-02	 1.39711834902686e-02	 1.36841313899217e-02	-2.70680329957450e-02	-3.50245726659570e-02	 3.89880726611396e-03	-2.20443839731134e-02	-1.17253674418671e-02	 4.68819830662231e-03	 2.12444919790743e-02	 9.28239678189706e-03	3.012547020e+04
 1.71417138680134e-02	 2.89605561809133e-02	 2.33344912708146e-02	 1.39894473524669e-02	 1.36801427539803e-02	-2.70473252183685e-02	-3.50268490081626e-02	 3.94318417322323e-03	-2.20867392020532e-02	-1.16497062853900e-02	 5.18057887793512e-03	 2.04482924186007e-02	 9.16145189383595e-03	4.258786240e+04
 1.70707343099548e-02	 2.89343487645141e-02	 2.34007761957246e-02	 1.39270340663409e-02	 1.36937731610412e-02	-2.71180901212352e-02	-3.50190700402828e-02	 3.79153450730221e-03	-2.19419982379542e-02	-1.19082639418465e-02	 3.49796163375121e-03	 2.31691534523587e-02	 9.57475811691648e-03	0.000000000e+00
-2.49841040167772e-02	-7.08012826305581e-02	 3.31930666450732e-02	-2.95867982778989e-03	-2.28860877881839e-02	 8.95626419316796e-04	-7.97163399146814e-04	-3.47683057124693e-02	-4.81520663552322e-02	 1.31123145344764e-02	-4.66871742320732e-02	-2.11721231090277e-02	-1.80208184663508e-02	5.418537317e+04
-2.50258342880808e-02	-7.08166904835571e-02	 3.32320368496713e-02	-2.99537382017616e-03	-2.28780742051159e-02	 8.54022348001549e-04	-7.92589991690243e-04	-3.48574635189571e-02	-4.80669703097538e-02	 1.29603034280867e-02	-4.76764178399563e-02	-1.95724756580777e-02	-1.77778276491023e-02	2.914713539e+04
-2.10318266343726e-02	 6.23209859653517e-03	-2.47392257333100e-02	-1.09001843098484e-02	-2.37429199023163e-03	-3.69890864861838e-02	-3.05406174758051e-02	-1.69811214943339e-02	 4.67813322045781e-02	 4.58813744484959e-02	 2.57017650297956e-03	 2.63568341355858e-02	-3.00780048322576e-02	1.528523062e+04
-2.09694643781856e-02	 6.25512429097713e-03	-2.47974633101791e-02	-1.08453483338953e-02	-2.38626759222633e-03	-3.69269128248886e-02	-3.05474520349523e-02	-1.68478829172630e-02	 4.66541635755984e-02	 4.61085418083962e-02	 4.04851492204789e-03	 2.39663003329317e-02	-3.04411334466421e-02	5.270269641e+04
-1.02074611865071e-02	-2.43286495359476e-02	 1.79770626088759e-02	 7.88517235626383e-04	 4.78217690930283e-04	-1.33588704166413e-04	-7.08319793104089e-03	 3.03401142365317e-03	 1.22061722621999e-03	-2.21621572758995e-03	-1.40708924136793e-02	-1.45124630772711e-03	-4.70133531573945e-04	1.515246501e+03
-3.65239635267866e-02	 1.16073713875936e-02	-2.90439572472663e-02	 1.67632165592241e-02	-2.61828468938585e-02	-5.39504559482584e-03	 3.11485586202790e-03	-4.29268813805120e-02	 2.38445569556819e-02	 8.15839287696947e-03	-4.18764506015174e-02	-2.78711596478550e-02	 6.17872058684043e-03	5.569799600e+04
-2.57176905577247e-02	 1.09224911789936e-02	-2.95996037504968e-02	-5.29025523283932e-02	-2.42155249532116e-03	 3.94807824050198e-02	-5.22651804536412e-03	 5.53413191137821e-02	-7.87816668595797e-02	 3.06924325222967e-02	 5.31687007082663e-02	 4.76942329914435e-02	 1.25892408210860e-01	7.193120395e+03
-2.56899439413436e-02	 1.09327359191562e-02	-2.96255151880097e-02	-5.28781543530523e-02	-2.42688075723463e-03	 3.95084451105478e-02	-5.22955892140656e-03	 5.54006004790049e-02	-7.88382475444322e-02	 3.07935052860938e-02	 5.38264525521419e-02	 4.66306213066889e-02	 1.25730842690683e-01	2.384114009e+04
-2.56747236579002e-02	 1.09383556259679e-02	-2.96397287922184e-02	-5.28647709518104e-02	-2.42980355169252e-03	 3.95236193650646e-02	-5.23122698048253e-03	 5.54331190091641e-02	-7.88692846283435e-02	 3.08489483027223e-02	 5.41872594109568e-02	 4.60471818309227e-02	 1.25642216640644e-01	3.297333751e+04
 1.67458033136998e-02	 7.79050673843482e-03	-5.05272500462946e-03	 1.16257384607482e-02	 8.27772814226746e-03	-1.63124118843678e-02	-1.35201081640697e-02	-1.43604596847636e-02	-2.83884591548749e-02	 8.29282787827007e-03	-2.68326621083754e-02	-6.30041515717442e-03	-8.88434686498088e-03	1.390216710e+05
 1.67882614965230e-02	 7.80618335445263e-03	-5.09237497621604e-03	 1.16630725155861e-02	 8.26957477627339e-03	-1.62700821028707e-02	-1.35247613466120e-02	-1.42697466764431e-02	-2.84750395518767e-02	 8.44749055226293e-03	-2.58261628777649e-02	-7.92796565717156e-03	-9.13157623159706e-03	1.644966570e+05
 1.66976634333573e-02	 7.66140121583221e-03	-5.04992181839143e-03	 1.14947540207858e-02	 8.31412651022151e-03	-1.64442562834461e-02	-1.37632045428198e-02	-1.43970532583119e-02	-2.82194459843420e-02	 8.11523215718645e-03	-2.82511119188754e-02	-3.77871346691732e-03	-8.74942258694764e-03	1.003474176e+05
 1.66220165181123e-02	 7.63347049519435e-03	-4.97927823827019e-03	 1.14282366643121e-02	 8.32865320320041e-03	-1.65196744285555e-02	-1.37549140583480e-02	-1.45586748538617e-02	-2.80651873816803e-02	 7.83967269106875e-03	-3.00443719439006e-02	-8.78938522643827e-04	-8.30893885215509e-03	5.495913250e+04
-1.70857501454723e-02	 8.84592712638118e-03	-2.34095068175246e-02	-2.95945951929949e-03	 1.04031045361392e-02	-1.04323037787008e-02	-2.65817397879894e-02	-1.08298667507021e-02	-3.67682415240756e-03	 1.51740629629667e-02	-2.96952091905794e-02	-9.83388616927447e-03	-1.91269433998356e-02	5.968243320e+04
-1.71095025546591e-02	 8.83715714675513e-03	-2.33873254077999e-02	-2.98034533419185e-03	 1.04076657790484e-02	-1.04559843562490e-02	-2.65791366550144e-02	-1.08806143887053e-02	-3.62838842387678e-03	 1.50875399213685e-02	-3.02582757182059e-02	-8.92338452088835e-03	-1.89886357124035e-02	4.543094500e+04
-3.92943803102825e-02	 2.40030817196116e-02	-3.22933005854799e-02	 7.62078517705931e-03	 1.31971252461792e-02	 8.74654265509317e-03	-6.69972654710016e-02	-1.87400625933923e-02	-4.94809894229215e-02	-3.35076045046068e-02	 9.69022920479849e-03	 1.68071626309643e-02	-3.40094149525153e-02	1.153196370e+04
-3.92337404173864e-02	 2.40254714747326e-02	-3.23499297172624e-02	 7.67410665565809e-03	 1.31854803945217e-02	 8.80699916183972e-03	-6.70039112686366e-02	-1.86105038901444e-02	-4.96046458220412e-02	-3.32867112076656e-02	 1.11277378659289e-02	 1.44826522200084e-02	-3.43625144333574e-02	4.791600842e+04
-1.56369489104222e-03	 9.00209610920660e-03	-4.32327830115688e-04	 1.15031172234355e-02	 1.71200672765318e-02	-1.17608283722579e-02	-3.44328434074373e-03	 1.55134340014367e-02	 2.93874637790816e-03	 1.29172457243890e-03	 1.81470789588023e-02	-6.56453485952976e-02	-1.54048700776088e-02	1.174919758e+06
-5.66639785116919e-03	 8.27536452755302e-03	 2.92686705570762e-04	 1.09727885325224e-02	 1.98303005063553e-02	-1.36859913002222e-02	 6.66016060013437e-04	 1.88391742933076e-02	 5.63005153235710e-03	-5.22761776164772e-03	-1.24392324310567e-02	-1.64723276780017e-02	-9.50838644497583e-03	4.215819270e+05
 8.90537192866932e-03	 1.20031035182321e-02	 2.93904141717603e-03	 8.23129435756298e-03	 1.31774878857394e-02	-1.03132877426956e-02	-1.07530913499959e-02	 3.60590240989771e-03	-6.24077003700702e-03	-1.80438458235475e-03	-1.50685367967425e-02	 2.07463344565258e-03	 7.81712484269966e-03	1.687763800e+05
 9.00206867202949e-03	 1.20388063584158e-02	 2.84874025796936e-03	 8.31632111281277e-03	 1.31589189342057e-02	-1.02168834280089e-02	-1.07636887794709e-02	 3.81249750892768e-03	-6.43795328584642e-03	-1.45214678271189e-03	-1.27762767111006e-02	-1.63204504455088e-03	 7.25407025521715e-03	2.267945998e+05
-8.86068426564397e-03	 2.12243950438216e-02	 1.76122857809885e-02	-2.15758777137511e-03	 3.09357207387995e-02	 1.96909058406499e-02	 1.11813952675589e-02	-8.40977162787445e-03	 2.62155521721061e-02	 5.56777461825617e-03	 7.97395180119714e-03	-2.68973961131107e-02	 1.17085723528125e-02	2.183295000e+05
-9.22456567569470e-03	 2.10900409862036e-02	 1.79520998429673e-02	-2.47755362045322e-03	 3.10055979242395e-02	 1.93281248746716e-02	 1.12212746621098e-02	-9.18721369399006e-03	 2.69575763203114e-02	 4.24226165108430e-03	-6.52097051962689e-04	-1.29487216412532e-02	 1.38274141059985e-02	0.000000000e+00
-9.22456567569470e-03	 2.10900409862036e-02	 1.79520998429673e-02	-2.47755362045322e-03	 3.10055979242395e-02	 1.93281248746716e-02	 1.12212746621098e-02	-9.18721369399006e-03	 2.69575763203114e-02	 4.24226165108430e-03	-6.52097051962689e-04	-1.29487216412532e-02	 1.38274141059985e-02	0.000000000e+00
-9.22456567569470e-03	 2.10900409862036e-02	 1.79520998429673e-02	-2.47755362045322e-03	 3.10055979242395e-02	 1.93281248746716e-02	 1.12212746621098e-02	-9.18721369399006e-03	 2.69575763203114e-02	 4.24226165108430e-03	-6.52097051962689e-04	-1.29487216412532e-02	 1.38274141059985e-02	0.000000000e+00
-1.92696794104929e-02	-7.97602544070542e-03	-3.62191322092652e-02	 2.67692394336479e-03	-3.60227619345763e-03	-2.94654010479985e-02	-8.95383790429974e-03	-2.57242242801454e-02	 3.25729945878549e-02	 3.50797829369555e-02	-2.48604889174896e-03	 4.15947984563143e-02	-1.88808090457044e-02	0.000000000e+00
-1.90917304501775e-02	-7.91032226322262e-03	-3.63853115120804e-02	 2.83339687275111e-03	-3.63644824005125e-03	-2.92879902379518e-02	-8.97334012838243e-03	-2.53440317131456e-02	 3.22101224485950e-02	 3.57279986684484e-02	 1.73234859339632e-03	 3.47734768622870e-02	-1.99169864283292e-02	1.067696960e+05
-1.92503045801938e-02	-7.96887177197039e-03	-3.62372255759562e-02	 2.69396049388967e-03	-3.60599679740243e-03	-2.94460848107370e-02	-8.95596127878525e-03	-2.56828294529233e-02	 3.25334855842284e-02	 3.51503597460170e-02	-2.02675575924646e-03	 4.08521026402465e-02	-1.89936265688444e-02	1.162493300e+04
-3.24917358162378e-03	 8.37977549910290e-03	 1.14167222706051e-03	 1.00210529974566e-02	 1.74437345586842e-02	-1.34412098663821e-02	-3.25856517715835e-03	 1.19123650833601e-02	 6.37576144697312e-03	-4.84797863456536e-03	-2.18083051975069e-02	-1.03585513176206e-03	-5.59051153917302e-03	1.636295145e+05
-3.31175958232396e-03	 8.35666719262751e-03	 1.20011874983827e-03	 9.96602027992464e-03	 1.74557531269762e-02	-1.35036065955461e-02	-3.25170609684716e-03	 1.17786484703364e-02	 6.50338633402811e-03	-5.07596102992863e-03	-2.32919476278484e-02	 1.36325547446729e-03	-5.22608008489785e-03	1.260778016e+05
-4.68615385776563e-02	 5.57935352867137e-03	-9.49182954165924e-02	 6.45878350132199e-02	 4.29416544356774e-02	-1.19336251804432e-02	 1.01714193925384e-01	 7.83491797053095e-02	 3.20523391620844e-02	-2.47626343613107e-01	-3.40644921523808e-02	 9.17076837637179e-02	 9.30416439893167e-03	5.668934600e+03
-2.53499007783499e-02	 1.41747153746141e-03	 2.14139333397522e-02	-3.03701202709939e-03	 1.85148602113588e-02	-2.54373196095759e-02	-7.62290606781529e-03	-7.58375243959057e-03	 2.81673266770821e-02	 2.10148354320921e-02	-1.61018243685692e-02	-1.92998761961818e-02	-5.51379560641899e-03	0.000000000e+00
-1.45498204879508e-02	 2.17968605972461e-03	 3.69143876515915e-03	-7.13866429168691e-03	 1.02485485581503e-02	-1.92107599978754e-02	-1.61491479926948e-02	 1.06819666423311e-02	 9.09612187669661e-03	 3.04644356048771e-02	-1.20335275150799e-02	-6.81758695453808e-04	-1.62455211211207e-02	0.000000000e+00
-1.54729585517196e-02	 7.72778899207723e-04	 4.89130809115014e-03	-4.22215957444908e-03	 1.08253494721638e-02	-1.83572433201294e-02	-1.72538699781296e-02	 9.70074632449083e-03	 8.48107347027004e-03	 3.05059270869606e-02	-9.90135834444596e-03	-9.08978085960240e-03	-1.99110646704766e-02	1.186713900e+05
-1.49581784142608e-02	 9.44225166550137e-04	 5.58733032087932e-03	-3.26064044724140e-03	 1.14040837094663e-02	-1.78668540233604e-02	-1.70202834910691e-02	 9.69812288206648e-03	 9.19220937389054e-03	 2.92686544215931e-02	-1.29523656990482e-02	-4.58688055669093e-03	-1.96160077553856e-02	4.764980990e+04
